ID,city,area,rooms,bathroom,parking,floor,animal,furniture,hoa,rentAmount,propertyTax,fireInsurance
324,1,50,1,1,1,1,acept,not furnished,R$795,"R$3,500",R$213,R$45
325,1,79,3,2,2,6,acept,furnished,R$900,"R$3,000",R$209,R$39
326,1,250,3,3,2,7,not acept,furnished,"R$1,400","R$5,380",R$234,R$69
327,1,50,2,1,1,6,acept,not furnished,R$380,"R$1,210",R$0,R$16
328,1,150,3,3,2,-,acept,not furnished,R$0,"R$5,000",R$235,R$76
329,0,76,2,1,0,2,acept,not furnished,R$300,R$700,R$100,R$9
330,1,72,2,2,1,7,acept,not furnished,R$520,"R$1,800",R$159,R$23
331,1,35,1,1,1,17,acept,furnished,"R$1,280","R$4,000",R$200,R$51
332,1,250,3,4,4,16,acept,not furnished,"R$3,421","R$10,700","R$1,224",R$136
333,0,85,3,1,1,9,not acept,not furnished,R$598,"R$1,110",R$63,R$15
334,0,60,1,1,1,14,acept,not furnished,R$583,"R$1,100",R$49,R$14
335,0,47,2,1,1,-,acept,not furnished,R$255,"R$1,290",R$33,R$17
336,1,104,3,3,2,3,not acept,furnished,R$915,"R$9,000",R$254,R$115
337,0,203,3,1,2,-,acept,not furnished,R$0,"R$3,300",R$117,R$50
338,1,136,3,2,1,85,acept,not furnished,"R$1,513","R$3,500",R$260,R$45
339,1,53,1,1,1,3,acept,not furnished,R$694,"R$4,500",R$200,R$58
340,1,400,4,3,2,-,acept,not furnished,R$0,"R$15,000","R$1,870",R$226
341,1,40,1,1,1,14,acept,furnished,R$480,"R$4,200",R$75,R$54
342,1,38,1,1,0,6,acept,not furnished,R$0,"R$1,680",R$0,R$22
343,1,340,4,6,4,8,acept,furnished,"R$3,100","R$2,800","R$1,667",R$36
344,0,134,3,3,2,7,not acept,not furnished,"R$1,000","R$2,500",R$177,R$32
345,1,97,2,2,0,9,acept,furnished,R$453,"R$3,000",R$0,R$39
346,1,90,1,1,0,-,not acept,not furnished,Sem info,"R$1,150",R$59,R$18
347,1,260,4,5,2,1,acept,furnished,"R$2,600","R$8,000",R$417,R$102
348,1,66,2,1,0,7,acept,not furnished,R$356,"R$1,650",R$0,R$21
349,1,92,2,1,1,12,not acept,not furnished,"R$2,750","R$2,930",R$448,R$38
350,1,92,3,3,1,3,acept,furnished,R$750,"R$4,250",R$21,R$54
351,1,155,3,4,2,14,acept,not furnished,"R$1,400","R$13,100",R$409,R$166
352,1,30,1,1,0,1,not acept,not furnished,Sem info,R$900,R$0,R$12
353,1,27,1,1,0,5,not acept,not furnished,"R$1,405","R$3,500",R$1,R$45
354,1,175,4,3,2,-,acept,not furnished,R$0,"R$3,200",R$380,R$49
355,1,326,3,4,4,12,acept,not furnished,"R$2,808","R$6,500","R$1,605",R$83
356,1,236,4,5,4,7,acept,not furnished,"R$3,500","R$10,000","R$1,834",R$127
357,0,119,3,1,1,5,acept,not furnished,R$926,"R$1,200",R$100,R$16
358,1,23,1,1,0,23,acept,not furnished,R$383,"R$2,050",R$40,R$26
359,1,260,2,4,4,19,not acept,not furnished,"R$2,000","R$8,000",R$667,R$102
360,1,400,3,3,2,-,not acept,not furnished,R$0,"R$12,000",R$0,R$181
361,1,87,1,1,2,14,acept,furnished,R$870,"R$7,900",R$150,R$101
362,1,65,2,1,1,-,acept,not furnished,R$0,"R$1,800",R$0,R$28
363,1,210,3,4,4,11,acept,furnished,"R$2,000","R$15,000","R$1,000",R$191
364,1,250,3,4,2,-,acept,not furnished,R$0,"R$4,200",R$192,R$64
365,1,155,3,2,3,4,acept,furnished,"R$2,600","R$11,700",R$667,R$149
366,0,300,4,3,5,-,acept,not furnished,R$0,"R$4,100",R$20,R$62
367,0,70,3,2,2,4,acept,not furnished,R$500,"R$1,800",R$78,R$23
368,1,68,1,2,1,11,acept,not furnished,"R$1,200","R$4,500",R$100,R$58
369,0,220,3,5,3,4,not acept,furnished,"R$2,000","R$7,900",R$417,R$101
370,0,91,3,2,2,12,acept,not furnished,R$700,"R$2,250",R$175,R$29
371,0,230,4,4,8,-,acept,not furnished,R$0,"R$5,100",R$320,R$77
372,0,48,2,1,0,4,acept,not furnished,R$288,R$950,R$45,R$13
373,1,90,2,2,2,15,not acept,furnished,"R$1,400","R$10,000",R$0,R$127
374,1,60,1,1,1,15,acept,furnished,"R$1,000","R$5,500",R$200,R$70
375,1,450,4,4,3,14,acept,not furnished,"R$5,500","R$15,000",R$0,R$191
376,1,16,1,1,0,1,not acept,not furnished,R$0,R$850,R$35,R$11
377,1,100,3,2,1,8,acept,not furnished,"R$1,100","R$1,400",R$291,R$18
378,1,300,3,3,3,-,acept,not furnished,R$1,"R$3,400",R$417,R$52
379,1,151,3,4,3,14,not acept,furnished,"R$1,700","R$6,800",R$475,R$87
380,1,150,3,4,3,12,acept,furnished,"R$2,092","R$7,608",R$730,R$97
381,1,57,2,1,1,7,acept,not furnished,R$570,"R$1,500",R$67,R$20
382,1,30,1,1,1,4,not acept,furnished,"R$1,787","R$1,200",R$144,R$16
383,0,53,1,1,1,8,acept,furnished,"R$1,350","R$3,110",R$85,R$40
384,1,270,3,4,3,-,acept,not furnished,Sem info,"R$6,800",R$417,R$103
385,1,78,2,2,2,8,acept,furnished,"R$1,400","R$5,800",R$334,R$74
386,1,20,1,1,0,1,not acept,furnished,R$150,"R$3,142",R$67,R$40
387,1,140,5,2,1,1,acept,furnished,R$0,"R$3,999",R$200,R$51
388,1,155,3,3,2,2,acept,furnished,"R$2,300","R$12,000",R$700,R$153
389,1,118,3,2,4,1,acept,not furnished,R$850,"R$2,250",R$334,R$29
390,0,235,4,4,3,13,acept,not furnished,"R$3,450","R$5,500",R$541,R$70
391,1,400,4,4,4,9,acept,not furnished,"R$4,700","R$9,000","R$1,125",R$115
392,1,80,2,2,1,6,not acept,not furnished,"R$1,015","R$3,500",R$117,R$45
393,1,50,1,1,0,2,not acept,furnished,R$710,"R$3,100",R$85,R$12
394,0,55,2,2,1,9,acept,not furnished,R$337,"R$2,500",R$86,R$32
395,1,400,4,4,4,-,acept,not furnished,R$0,"R$8,500","R$1,250",R$128
396,1,63,3,2,0,18,acept,not furnished,R$550,"R$1,800",R$0,R$23
397,1,325,4,3,2,3,acept,not furnished,"R$4,500","R$8,500","R$1,111",R$108
398,1,200,3,3,2,7,not acept,furnished,"R$2,500","R$6,000",R$125,R$77
399,1,58,2,2,1,5,acept,furnished,R$790,"R$5,000",R$192,R$64
400,1,180,3,2,3,-,acept,not furnished,R$0,"R$4,600","R$3,600",R$70
401,1,159,3,2,0,5,acept,not furnished,"R$1,774","R$4,507",R$444,R$19
402,1,420,4,3,4,-,acept,not furnished,R$0,"R$15,000","R$1,250",R$226
403,1,88,3,1,2,5,acept,not furnished,R$685,"R$1,500",R$35,R$20
404,0,70,3,1,1,6,acept,not furnished,R$549,"R$1,135",R$0,R$5
405,1,246,4,5,4,12,not acept,not furnished,"R$2,200","R$10,000",R$750,R$127
406,1,53,2,1,1,1,acept,not furnished,R$550,"R$1,250",R$0,R$16
407,1,22,1,1,1,19,not acept,not furnished,R$500,"R$2,200",R$0,R$28
408,1,80,1,1,0,-,acept,not furnished,R$0,"R$1,700",R$60,R$26
409,1,30,1,1,1,11,acept,furnished,R$500,"R$2,570",Incluso,R$8
410,0,157,3,5,3,1,acept,not furnished,"R$2,300","R$7,000",R$442,R$89
411,1,450,3,3,8,-,acept,furnished,R$0,"R$5,015",R$400,R$76
412,1,90,3,2,0,-,acept,not furnished,R$295,"R$2,572",R$53,R$8
413,1,88,2,1,0,7,not acept,not furnished,R$800,"R$1,800",R$0,R$23
414,0,46,1,1,0,5,acept,furnished,"R$1,300","R$1,950",R$0,R$25
415,1,189,4,2,2,4,acept,not furnished,"R$1,970","R$8,000",R$559,R$102
416,1,49,2,1,1,10,not acept,not furnished,R$395,"R$1,250",R$0,R$16
417,1,180,3,2,2,2,acept,not furnished,"R$2,500","R$7,000","R$1,200",R$89
418,1,128,3,3,2,1,acept,not furnished,"R$1,090","R$7,000",R$500,R$89
419,1,60,2,2,0,-,acept,not furnished,R$518,"R$1,300",R$170,R$10
420,1,74,3,2,1,7,acept,not furnished,R$982,"R$1,710",R$48,R$22
421,1,80,1,1,1,10,acept,not furnished,"R$1,800","R$2,500",R$180,R$32
422,1,150,3,2,1,-,acept,not furnished,R$0,"R$2,500",R$0,R$38
423,1,70,3,2,1,3,acept,not furnished,R$799,"R$1,900",R$182,R$25
424,1,113,3,2,2,2,acept,not furnished,"R$1,300","R$4,800",R$250,R$61
425,0,50,1,1,0,-,acept,not furnished,R$0,R$880,R$0,R$14
426,1,300,4,2,2,1,acept,furnished,"R$3,000","R$6,500","R$1,091",R$83
427,1,140,2,3,1,3,acept,furnished,"R$1,306","R$5,000",R$250,R$64
428,1,300,4,5,1,8,acept,furnished,"R$3,700","R$8,550",R$400,R$109
429,1,350,5,4,8,-,not acept,not furnished,Sem info,"R$9,000",R$762,R$136
430,1,78,2,1,1,-,acept,not furnished,Sem info,"R$1,700",R$82,R$26
431,0,110,2,2,0,18,acept,furnished,R$960,"R$4,200",R$218,R$54
432,1,423,4,5,7,28,acept,not furnished,"R$5,785","R$14,000","R$2,647",R$178
433,1,110,1,1,0,20,acept,not furnished,R$923,"R$3,182",R$0,R$14
434,1,136,2,4,2,7,acept,not furnished,"R$1,540","R$4,800",R$242,R$61
435,1,56,2,1,1,3,acept,not furnished,"R$1,091","R$1,700",R$72,R$22
436,1,20,1,1,0,3,acept,furnished,R$402,"R$2,800",R$68,R$36
437,1,115,3,2,2,8,acept,not furnished,"R$1,900","R$2,900",R$400,R$37
438,1,140,2,2,1,3,not acept,not furnished,"R$2,000","R$12,500",R$279,R$159
439,1,64,2,1,1,2,acept,not furnished,R$500,"R$1,400",R$11,R$18
440,1,60,2,1,1,15,acept,furnished,R$990,"R$2,500",R$42,R$32
441,1,132,3,2,1,11,acept,not furnished,"R$1,477","R$2,800",R$45,R$36
442,1,210,4,3,3,11,acept,not furnished,"R$1,250","R$4,000",R$750,R$51
443,1,300,4,4,3,-,acept,furnished,R$0,"R$5,080",R$284,R$77
444,1,130,3,2,2,-,acept,not furnished,R$0,"R$3,300",R$108,R$50
445,1,108,2,4,2,7,acept,not furnished,"R$1,289","R$4,430",R$522,R$57
446,1,75,2,2,1,4,acept,not furnished,R$926,"R$3,005",R$203,R$10
447,1,250,3,3,3,-,acept,not furnished,R$0,"R$4,500",R$150,R$68
448,0,55,1,1,0,5,acept,not furnished,R$473,R$500,R$17,R$7
449,1,129,3,2,3,5,not acept,furnished,"R$1,260","R$2,950",R$450,R$38
450,1,158,4,4,3,5,acept,not furnished,"R$2,100","R$6,600",R$375,R$84
451,1,100,3,3,2,1,acept,not furnished,"R$1,200","R$3,248",R$384,R$42
452,1,130,3,2,3,-,acept,furnished,R$0,"R$7,450",R$167,R$112
453,1,25,1,1,0,-,acept,not furnished,R$20,"R$1,200",R$25,R$19
454,1,240,3,2,3,-,acept,not furnished,R$0,"R$9,265",R$525,R$140
455,1,196,3,4,2,1,not acept,not furnished,"R$2,200","R$3,300",R$559,R$42
456,1,39,1,1,1,5,acept,not furnished,R$460,"R$3,300",R$157,R$42
457,0,46,2,1,1,3,acept,not furnished,R$250,R$970,R$42,R$13
458,1,120,3,2,0,1,acept,not furnished,R$0,"R$2,500",R$84,R$38
459,1,270,2,2,3,17,acept,not furnished,"R$2,200","R$8,650",R$0,R$110
460,1,700,4,10,0,-,acept,not furnished,R$0,"R$15,000","R$8,750",R$226
461,0,462,4,7,4,-,acept,not furnished,Incluso,"R$5,000",R$590,R$76
462,1,35,1,1,1,9,acept,furnished,R$475,"R$3,150",R$0,R$23
463,1,90,3,3,2,12,not acept,not furnished,R$897,"R$3,500",R$0,R$45
464,1,98,3,2,2,1,acept,not furnished,"R$1,400","R$1,760",R$383,R$23
465,1,159,2,2,1,8,acept,furnished,"R$1,236","R$4,200",R$251,R$54
466,1,115,3,5,2,10,acept,not furnished,"R$1,830","R$7,000",R$495,R$89
467,1,400,3,3,1,3,acept,not furnished,"R$3,000","R$11,000",R$142,R$140
468,0,60,2,1,1,9,not acept,not furnished,R$498,"R$1,317",R$25,R$17
469,1,220,3,4,3,11,acept,furnished,"R$3,300","R$8,000","R$1,000",R$102
470,1,67,2,1,1,4,acept,not furnished,"R$1,500","R$2,099",R$250,R$27
471,1,165,3,4,3,7,acept,not furnished,"R$1,700","R$4,500",R$573,R$58
472,1,100,2,4,0,1,acept,not furnished,R$0,"R$3,000",R$0,R$39
473,1,55,1,2,1,2,acept,not furnished,"R$1,317","R$2,576",R$230,R$10
474,0,35,1,1,1,2,acept,not furnished,R$254,R$600,R$92,R$8
475,1,51,1,1,1,10,acept,furnished,R$630,"R$3,700",R$0,R$47
476,1,73,2,2,1,13,acept,not furnished,R$700,"R$1,250",R$150,R$16
477,1,320,5,5,4,4,acept,not furnished,"R$5,800","R$5,500","R$1,500",R$70
478,1,35,1,1,1,7,acept,not furnished,R$380,"R$2,300",R$100,R$30
479,1,46,1,1,0,3,acept,not furnished,R$100,"R$1,600",R$0,R$21
480,0,350,4,3,4,-,not acept,not furnished,R$500,"R$6,000",R$500,R$91
481,1,340,4,4,3,2,acept,not furnished,R$0,"R$14,000",R$834,R$178
482,1,28,1,1,1,4,not acept,furnished,"R$1,590","R$1,899",R$198,R$5
483,1,125,3,2,2,-,acept,furnished,Sem info,"R$3,000",R$150,R$46
484,1,44,1,1,1,3,acept,not furnished,R$560,"R$3,450",R$0,R$13
485,1,95,2,1,1,15,acept,not furnished,R$900,"R$3,000",R$67,R$39
486,1,310,3,4,3,8,acept,not furnished,"R$2,400","R$4,500",R$900,R$58
487,1,48,2,1,0,3,acept,not furnished,R$100,"R$1,350",R$0,R$18
488,1,30,4,4,2,-,acept,furnished,R$0,"R$5,000","R$4,247",R$76
489,0,46,1,1,1,10,acept,not furnished,R$550,R$580,R$43,R$8
490,1,141,3,2,2,4,acept,not furnished,"R$1,650","R$7,400",R$0,R$94
491,1,58,1,1,1,17,acept,not furnished,R$610,"R$1,600",R$89,R$21
492,1,48,2,1,0,-,acept,not furnished,R$100,"R$1,350",R$0,R$18
493,1,560,5,5,6,-,acept,not furnished,R$0,"R$15,000","R$1,917",R$226
494,1,98,3,2,1,9,acept,not furnished,"R$1,350","R$5,500",R$200,R$70
495,1,340,3,4,4,2,not acept,not furnished,"R$7,000","R$12,500","R$3,084",R$159
496,1,224,4,4,3,2,acept,furnished,"R$2,900","R$9,350",R$917,R$119
497,0,50,1,1,1,3,acept,not furnished,R$392,R$800,R$320,R$11
498,1,250,3,4,3,8,acept,not furnished,"R$2,700","R$7,000","R$1,167",R$89
499,1,100,2,2,1,6,acept,not furnished,"R$1,050","R$4,000",R$240,R$51
500,1,600,3,3,4,-,acept,not furnished,R$0,"R$6,800",R$966,R$103
501,0,114,3,2,1,4,acept,not furnished,R$967,"R$1,400",R$176,R$18
502,0,67,2,1,1,2,acept,not furnished,R$500,"R$1,230",R$42,R$16
503,1,160,4,3,2,9,acept,furnished,"R$2,800","R$10,330",R$286,R$131
504,1,130,2,2,1,17,acept,not furnished,R$993,"R$5,600",R$75,R$71
505,1,114,1,1,1,6,acept,not furnished,R$987,"R$2,800",R$208,R$36
506,1,52,2,1,1,4,acept,not furnished,Incluso,"R$1,450",R$0,R$19
507,1,31,1,1,0,6,acept,furnished,R$430,"R$2,300",R$0,R$30
508,1,78,2,1,1,1,acept,not furnished,R$410,"R$2,500",R$0,R$32
509,1,60,2,2,1,3,acept,furnished,R$900,"R$5,700",R$212,R$73
510,1,40,1,1,0,5,acept,not furnished,R$578,"R$2,390",R$0,R$31
511,1,145,4,4,3,14,acept,not furnished,"R$1,663","R$4,500",R$584,R$58
512,1,127,2,3,2,2,acept,not furnished,"R$1,910","R$6,900",R$500,R$88
513,1,330,4,5,4,13,acept,not furnished,"R$2,870","R$10,000","R$1,119",R$127
514,0,180,4,3,1,11,not acept,not furnished,"R$1,500","R$1,800",R$252,R$23
515,1,120,4,3,2,13,acept,furnished,"R$1,250","R$3,500",R$209,R$45
516,1,40,1,1,1,10,not acept,furnished,"R$2,100","R$2,200",R$223,R$28
517,1,160,4,4,2,-,acept,not furnished,R$0,"R$2,400",R$0,R$37
518,0,130,3,2,2,4,acept,furnished,"R$1,150","R$2,800",R$184,R$36
519,1,80,2,1,1,2,acept,not furnished,"R$1,257","R$2,950",R$195,R$38
520,1,112,3,4,3,9,acept,not furnished,"R$1,480","R$2,800",R$413,R$36
521,1,30,1,1,1,10,not acept,not furnished,R$886,"R$1,500",R$0,R$20
522,1,184,4,3,3,2,acept,furnished,"R$1,200","R$4,500",R$750,R$58
523,1,56,2,1,1,11,acept,furnished,R$530,"R$2,500",R$0,R$32
524,1,40,1,1,1,6,not acept,furnished,"R$1,300","R$3,000",R$248,R$39
525,1,65,2,2,1,7,acept,not furnished,R$630,"R$1,800",R$25,R$23
526,1,146,3,2,2,14,acept,furnished,"R$1,400","R$3,500",R$600,R$45
527,0,60,2,1,1,3,acept,not furnished,R$200,"R$1,299",R$84,R$17
528,1,170,3,2,2,4,acept,furnished,"R$1,970","R$9,000",R$900,R$115
529,1,240,4,4,4,8,acept,furnished,"R$3,033","R$2,890","R$1,398",R$37
530,1,200,4,2,2,-,acept,furnished,R$0,"R$6,500",R$500,R$98
531,1,69,2,1,1,3,acept,not furnished,R$470,"R$1,550",R$70,R$20
532,1,224,3,4,2,9,acept,not furnished,"R$3,300","R$6,000",R$679,R$77
533,1,109,3,2,2,20,acept,furnished,"R$1,200","R$4,500",R$417,R$58
534,1,50,2,1,2,9,not acept,not furnished,R$640,"R$2,300",R$93,R$30
535,0,59,2,1,1,5,acept,not furnished,R$430,"R$1,290",R$47,R$17
536,1,162,2,3,3,3,not acept,furnished,"R$2,200","R$15,000",R$959,R$191
537,0,93,3,2,1,7,acept,not furnished,R$677,"R$1,100",R$63,R$14
538,1,580,6,6,6,-,acept,not furnished,R$0,"R$6,960","R$2,084",R$105
539,1,216,3,4,2,10,acept,not furnished,"R$3,400","R$5,500",R$870,R$70
540,1,90,2,1,0,9,not acept,not furnished,"R$1,200","R$3,850",R$130,R$49
541,1,200,3,3,2,7,acept,not furnished,"R$4,200","R$7,225",R$642,R$92
542,0,55,1,1,0,4,acept,not furnished,R$490,R$750,R$37,R$10
543,1,40,1,1,1,3,not acept,not furnished,R$552,"R$2,300",R$109,R$30
544,1,87,3,3,2,12,not acept,furnished,R$930,"R$3,500",R$253,R$45
545,1,60,2,1,0,-,acept,not furnished,Incluso,"R$1,600",R$25,R$25
546,1,70,3,2,1,7,acept,not furnished,R$620,"R$1,825",R$0,R$24
547,1,243,2,3,2,-,acept,not furnished,R$0,"R$4,619",R$559,R$70
548,1,78,1,1,2,8,not acept,furnished,"R$1,980","R$6,000",R$317,R$77
549,1,103,2,1,0,-,acept,not furnished,R$0,"R$1,300",R$80,R$20
550,1,72,3,2,1,3,not acept,not furnished,R$790,"R$1,750",R$3,R$23
551,1,95,1,2,2,15,acept,not furnished,"R$1,859","R$8,000",R$566,R$102
552,1,135,3,2,2,9,acept,not furnished,"R$1,836","R$4,200",R$543,R$54
553,1,310,5,4,5,3,acept,not furnished,"R$4,364","R$3,200","R$2,506",R$41
554,1,68,2,2,1,18,not acept,furnished,R$500,"R$2,565",R$59,R$33
555,1,360,4,5,4,12,acept,not furnished,"R$4,350","R$6,593","R$1,830",R$84
556,1,420,4,4,4,9,acept,not furnished,"R$6,000","R$15,000","R$3,334",R$191
557,1,266,3,5,1,15,acept,furnished,"R$2,075","R$4,320",R$391,R$55
558,1,172,3,4,3,5,acept,furnished,"R$1,650","R$7,800",R$890,R$99
559,1,240,3,5,4,-,acept,not furnished,R$0,"R$7,500",R$459,R$113
560,0,108,1,3,2,9,acept,not furnished,R$980,"R$4,500",R$0,R$58
561,1,50,1,1,0,12,acept,furnished,R$501,"R$1,800",R$0,R$23
562,1,180,3,3,2,1,acept,not furnished,"R$3,515","R$4,400",R$775,R$56
563,0,380,4,6,3,-,acept,not furnished,R$0,"R$4,000",R$455,R$61
564,1,125,3,4,0,2,not acept,not furnished,"R$1,551","R$2,500",R$495,R$32
565,1,50,2,2,1,12,acept,not furnished,R$585,"R$1,395",R$0,R$6
566,1,382,3,4,2,11,acept,not furnished,"R$4,529","R$14,000","R$1,410",R$178
567,1,51,1,1,0,9,acept,not furnished,R$367,"R$1,700",R$84,R$22
568,1,128,2,2,0,9,acept,not furnished,R$958,"R$2,700",R$0,R$35
569,0,51,1,1,0,3,acept,not furnished,R$486,R$820,R$15,R$11
570,0,45,1,1,0,11,not acept,furnished,R$370,R$500,R$10,R$7
571,1,300,4,5,4,-,acept,furnished,Sem info,"R$14,000","R$1,167",R$211
572,1,180,3,1,0,-,acept,not furnished,Incluso,"R$2,500",R$334,R$38
573,1,120,3,2,1,17,acept,not furnished,"R$1,250","R$2,000",R$230,R$26
574,1,87,3,2,0,6,acept,not furnished,"R$1,284","R$2,000",R$231,R$26
575,1,116,2,2,2,8,not acept,furnished,"R$1,215","R$8,000",R$250,R$102
576,1,200,4,2,1,5,acept,not furnished,"R$2,115","R$5,000",R$328,R$64
577,1,556,6,7,4,-,acept,not furnished,R$0,"R$7,500","R$1,084",R$113
578,0,62,2,2,2,5,acept,not furnished,R$800,"R$3,000",R$14,R$39
579,1,63,2,2,1,19,acept,furnished,"R$1,000","R$11,000",R$133,R$140
580,1,96,3,1,1,5,acept,furnished,"R$1,172","R$3,550",R$140,R$45
581,1,61,2,2,1,1,acept,not furnished,R$885,"R$2,000",R$130,R$26
582,1,266,4,5,4,7,acept,not furnished,"R$2,900","R$10,900","R$1,167",R$139
583,0,48,1,1,0,4,not acept,furnished,R$490,"R$1,500",R$42,R$20
584,1,33,2,1,0,12,acept,furnished,R$350,"R$2,850",R$0,R$37
585,1,150,2,2,3,2,not acept,furnished,"R$4,085","R$8,000",R$570,R$102
586,1,175,3,2,2,-,not acept,not furnished,R$0,"R$3,900",R$264,R$59
587,1,108,3,4,0,4,acept,not furnished,R$780,"R$3,500",R$324,R$45
588,1,100,4,5,4,1,acept,not furnished,"R$3,800","R$3,250","R$1,417",R$42
589,1,81,1,1,1,8,acept,not furnished,R$600,"R$1,150",R$67,R$16
590,1,29,1,1,0,5,acept,not furnished,R$257,"R$1,043",R$0,R$14
591,1,60,2,2,1,13,acept,not furnished,R$694,"R$1,700",R$128,R$22
592,1,70,2,1,1,19,acept,not furnished,R$520,"R$1,700",R$155,R$22
593,1,130,2,2,0,6,acept,not furnished,"R$1,343","R$3,974",R$71,R$51
594,1,83,3,2,2,25,acept,furnished,R$589,"R$2,600",R$159,R$33
595,1,320,3,4,2,-,acept,furnished,R$0,"R$5,500",R$250,R$83
596,0,87,3,2,1,4,acept,not furnished,R$670,R$640,R$200,R$9
597,1,240,2,3,1,3,acept,furnished,"R$2,300","R$6,500",R$30,R$83
598,1,108,3,3,2,-,acept,not furnished,Incluso,"R$2,800",R$209,R$43
599,1,160,3,2,1,5,acept,not furnished,"R$1,715","R$7,700",R$470,R$98
600,1,178,3,4,4,18,acept,not furnished,"R$2,650","R$10,000",R$125,R$127
601,1,116,3,2,3,11,acept,furnished,"R$1,200","R$8,000",R$604,R$102
602,1,82,2,2,1,7,acept,not furnished,R$650,"R$2,341",R$0,R$9
603,1,72,2,1,1,3,acept,not furnished,R$862,"R$1,300",R$100,R$17
604,1,160,3,2,2,13,acept,not furnished,"R$1,200","R$3,900",R$221,R$50
605,1,230,3,4,3,7,not acept,not furnished,"R$3,200","R$8,000","R$1,167",R$102
606,1,60,2,2,1,5,acept,furnished,R$631,"R$2,640",R$26,R$34
607,1,50,1,1,0,11,acept,furnished,R$390,"R$3,698",R$7,R$47
608,1,79,2,2,1,2,acept,furnished,R$678,"R$2,800",R$4,R$36
609,0,94,3,1,1,6,acept,not furnished,R$565,"R$2,000",R$60,R$26
610,1,200,3,3,6,-,acept,not furnished,R$0,"R$6,000",R$500,R$91
611,1,60,2,2,1,10,acept,not furnished,R$750,"R$3,400",R$100,R$44
612,1,98,3,2,2,3,acept,not furnished,"R$1,400","R$2,000",R$383,R$26
613,0,75,2,1,1,2,acept,not furnished,R$670,"R$1,200",R$121,R$16
614,1,190,3,3,2,11,acept,furnished,"R$1,900","R$13,500",R$620,R$172
615,1,20,1,1,0,3,not acept,furnished,R$150,"R$3,142",R$67,R$40
616,0,46,1,1,0,2,acept,not furnished,R$450,R$500,R$14,R$7
617,1,22,1,1,0,-,not acept,not furnished,R$0,"R$1,074",R$0,R$17
618,1,49,1,1,0,1,acept,furnished,R$768,"R$2,600",R$66,R$33
619,0,105,3,2,2,6,acept,not furnished,"R$1,200","R$1,620",R$165,R$21
620,1,140,3,4,2,3,not acept,furnished,"R$1,400","R$2,450",R$475,R$32
621,1,127,2,2,2,5,acept,not furnished,"R$1,550","R$5,500",R$361,R$70
622,1,200,4,7,4,-,acept,furnished,R$0,"R$8,000",R$575,R$121
623,1,100,3,2,2,1,acept,not furnished,R$600,"R$1,800",R$100,R$23
624,1,200,2,2,2,-,acept,not furnished,R$1,"R$3,000",R$167,R$46
625,1,300,4,6,6,17,acept,not furnished,"R$6,300","R$15,000","R$3,400",R$191
626,1,25,1,1,0,-,acept,not furnished,R$20,"R$1,200",R$25,R$19
627,1,160,3,2,2,1,acept,not furnished,"R$1,515","R$2,900",R$400,R$37
628,1,145,3,1,2,-,acept,furnished,R$90,"R$7,200",R$238,R$109
629,0,62,1,1,1,5,not acept,not furnished,R$700,"R$1,250",R$38,R$16
630,0,50,1,1,1,16,acept,not furnished,R$432,R$991,R$36,R$13
631,0,74,3,1,1,4,acept,not furnished,R$474,R$900,R$40,R$12
632,1,190,3,3,2,-,acept,not furnished,R$0,"R$6,800",R$392,R$103
633,0,326,3,3,4,-,acept,not furnished,R$870,"R$4,200",R$523,R$64
634,1,240,4,4,4,22,acept,not furnished,"R$1,980","R$6,672",R$417,R$85
635,1,40,1,1,0,18,not acept,furnished,R$0,"R$2,600",R$0,R$33
636,1,42,1,1,1,4,not acept,not furnished,"R$1,200","R$2,350",R$151,R$30
637,1,90,2,1,0,1,acept,not furnished,R$0,"R$2,000",R$280,R$26
638,1,84,1,2,0,1,acept,furnished,R$850,"R$6,000",R$250,R$77
639,1,70,2,1,1,7,acept,not furnished,R$500,"R$1,300",R$48,R$17
640,1,110,3,2,2,11,acept,not furnished,"R$1,179","R$3,500",R$205,R$45
641,1,110,3,2,3,11,acept,not furnished,"R$1,150","R$2,700",R$334,R$35
642,1,90,2,2,1,6,acept,furnished,R$900,"R$6,500",R$89,R$83
643,0,308,3,3,4,-,acept,not furnished,R$0,"R$4,700",R$673,R$71
644,1,61,2,2,1,13,acept,not furnished,R$764,"R$4,000",R$134,R$51
645,0,400,5,7,4,5,acept,not furnished,"R$3,200","R$7,900",R$888,R$101
646,1,320,3,3,2,10,acept,not furnished,"R$2,200","R$8,330",R$584,R$106
647,1,50,1,1,1,2,acept,not furnished,R$650,"R$2,350",R$24,R$30
648,1,80,1,1,1,5,acept,furnished,R$1,"R$7,200",R$0,R$92
649,1,44,1,1,0,13,not acept,furnished,R$450,"R$1,900",R$104,R$25
650,1,130,5,2,0,2,acept,not furnished,R$0,"R$3,000",R$37,R$39
651,1,400,5,6,0,-,acept,not furnished,R$0,"R$5,200",R$0,R$79
652,1,130,2,1,1,9,acept,not furnished,"R$1,159","R$3,850",R$160,R$49
653,1,96,3,3,1,11,acept,not furnished,R$900,"R$2,450",R$125,R$32
654,1,57,2,2,2,12,acept,not furnished,"R$1,250","R$2,800",R$209,R$36
655,1,240,3,3,2,-,acept,furnished,R$0,"R$4,350",R$385,R$66
656,1,30,1,1,1,6,acept,not furnished,"R$1,900","R$2,001",R$125,R$26
